user_id,timestamp,event_type,source_tower_id,source_lat,source_lon,source_area,dest_tower_id,dest_lat,dest_lon,dest_area,duration_seconds,day_of_week,hour_of_day,home_area,work_area
USR_0106,2025-03-17 06:53:23,data_session,TWR_012,19.057125,72.850004,Bandra East,TWR_012,19.060109,72.851446,Bandra East,74,Monday,6,Bandra East,Marine Lines
USR_0494,2025-03-17 06:53:34,data_session,TWR_012,19.058705,72.848702,Bandra East,TWR_012,19.057447,72.854281,Bandra East,915,Monday,6,Bandra East,Marine Lines
USR_0271,2025-03-17 06:54:13,data_session,TWR_024,19.045518,72.819799,Nariman Point,TWR_024,19.042943,72.817727,Nariman Point,207,Monday,6,Bandra East,Wadala
USR_0490,2025-03-17 06:54:19,call,TWR_005,19.091116,72.868249,Mumbai Central,TWR_011,19.0553,72.83906,Bandra West,43,Monday,6,Haji Ali,Lower Parel
USR_0181,2025-03-17 06:56:09,call,TWR_004,19.051638,72.841504,Girgaon,TWR_019,19.185171,72.843985,Malad,46,Monday,6,Girgaon,Powai
USR_0352,2025-03-17 06:56:16,sms,TWR_011,19.052961,72.838649,Bandra West,TWR_016,19.118302,72.878034,Andheri East,0,Monday,6,Bandra West,Thane
USR_0200,2025-03-17 06:56:33,data_session,TWR_004,19.057647,72.83971,Girgaon,TWR_004,19.053035,72.840157,Girgaon,725,Monday,6,Girgaon,Sion
USR_0093,2025-03-17 06:57:27,call,TWR_002,19.019709,72.8468,Colaba,TWR_009,19.117154,72.84565,Dadar,102,Monday,6,Chembur,Vikhroli
USR_0345,2025-03-17 06:57:52,call,TWR_008,19.054174,72.830269,Lower Parel,TWR_024,19.045785,72.820647,Nariman Point,385,Monday,6,Mulund,Lower Parel
USR_0479,2025-03-17 06:58:47,sms,TWR_016,19.11997,72.88202,Andheri East,TWR_003,19.03286,72.838334,Marine Lines,0,Monday,6,Kandivali,Vikhroli
USR_0475,2025-03-17 06:59:00,data_session,TWR_018,19.168521,72.853747,Goregaon,TWR_018,19.167147,72.853661,Goregaon,190,Monday,6,Navy Nagar,Andheri East
USR_0446,2025-03-17 07:01:36,data_session,TWR_014,19.122265,72.837232,Kurla,TWR_014,19.122083,72.834879,Kurla,769,Monday,7,Andheri West,Churchgate
USR_0134,2025-03-17 07:02:15,data_session,TWR_022,19.218504,72.979066,Thane,TWR_022,19.219045,72.978871,Thane,54,Monday,7,Thane,Vikhroli
USR_0195,2025-03-17 07:02:26,call,TWR_022,19.219477,72.973752,Thane,TWR_011,19.054321,72.838681,Bandra West,6,Monday,7,Thane,Nariman Point
USR_0068,2025-03-17 07:03:45,data_session,TWR_023,19.076993,72.896875,Chembur,TWR_023,19.074685,72.896267,Chembur,85,Monday,7,Chembur,Marine Lines
USR_0485,2025-03-17 07:04:43,call,TWR_006,19.061228,72.828256,Worli,TWR_016,19.119117,72.881218,Andheri East,33,Monday,7,Wadala,Worli
USR_0010,2025-03-17 07:07:02,call,TWR_014,19.121858,72.838163,Kurla,TWR_015,19.113675,72.871884,Andheri West,126,Monday,7,Kurla,Bandra West
USR_0287,2025-03-17 07:07:27,call,TWR_022,19.216943,72.979102,Thane,TWR_010,19.136128,72.83387,Mahim,5,Monday,7,Thane,Goregaon
USR_0148,2025-03-17 07:08:02,call,TWR_024,19.044778,72.819,Nariman Point,TWR_001,19.079942,72.876215,Churchgate,325,Monday,7,Thane,Worli
USR_0474,2025-03-17 07:08:08,call,TWR_013,19.115635,72.868271,Sion,TWR_027,19.100909,72.889031,Ghatkopar,103,Monday,7,Wadala,Nariman Point
USR_0293,2025-03-17 07:08:11,sms,TWR_026,19.028034,72.855143,Navy Nagar,TWR_005,19.091962,72.867247,Mumbai Central,0,Monday,7,Navy Nagar,BKC
USR_0325,2025-03-17 07:08:23,data_session,TWR_029,19.044487,72.820264,Haji Ali,TWR_029,19.043438,72.82053,Haji Ali,29,Monday,7,Haji Ali,Andheri East
USR_0017,2025-03-17 07:08:28,call,TWR_008,19.056185,72.829799,Lower Parel,TWR_023,19.075219,72.899032,Chembur,45,Monday,7,Girgaon,Lower Parel
USR_0304,2025-03-17 07:09:37,sms,TWR_009,19.120282,72.844235,Dadar,TWR_013,19.114133,72.869276,Sion,0,Monday,7,Kurla,Goregaon
USR_0222,2025-03-17 07:09:37,call,TWR_019,19.186731,72.847095,Malad,TWR_024,19.043185,72.817943,Nariman Point,152,Monday,7,Goregaon,BKC
USR_0088,2025-03-17 07:10:25,sms,TWR_013,19.115143,72.871517,Sion,TWR_015,19.113617,72.869823,Andheri West,0,Monday,7,Sion,Vikhroli
USR_0227,2025-03-17 07:10:27,call,TWR_021,19.23249,72.856849,Borivali,TWR_022,19.220847,72.977366,Thane,247,Monday,7,Borivali,Bandra West
USR_0462,2025-03-17 07:10:29,data_session,TWR_020,19.21119,72.840701,Kandivali,TWR_020,19.207574,72.842812,Kandivali,79,Monday,7,Kandivali,Worli
USR_0406,2025-03-17 07:10:37,call,TWR_016,19.121091,72.883889,Andheri East,TWR_010,19.138815,72.839705,Mahim,48,Monday,7,Mahim,Bandra East
USR_0166,2025-03-17 07:11:07,data_session,TWR_024,19.041589,72.8164,Nariman Point,TWR_024,19.043234,72.820102,Nariman Point,358,Monday,7,Navy Nagar,Nariman Point
USR_0135,2025-03-17 07:11:08,data_session,TWR_020,19.208127,72.838392,Kandivali,TWR_020,19.209378,72.84311,Kandivali,120,Monday,7,Kandivali,Girgaon
USR_0343,2025-03-17 07:11:27,sms,TWR_012,19.060237,72.853246,Bandra East,TWR_004,19.053178,72.836478,Girgaon,0,Monday,7,Malad,Powai
USR_0119,2025-03-17 07:12:10,call,TWR_017,19.126585,72.91509,Powai,TWR_004,19.051473,72.841356,Girgaon,134,Monday,7,Girgaon,Lower Parel
USR_0136,2025-03-17 07:12:22,data_session,TWR_013,19.109631,72.870518,Sion,TWR_013,19.109135,72.870762,Sion,72,Monday,7,Goregaon,Lower Parel
USR_0276,2025-03-17 07:12:47,sms,TWR_029,19.048583,72.819481,Haji Ali,TWR_021,19.232101,72.857231,Borivali,0,Monday,7,Haji Ali,Marine Lines
USR_0146,2025-03-17 07:13:00,call,TWR_010,19.140721,72.837823,Mahim,TWR_021,19.23156,72.856508,Borivali,5,Monday,7,Kandivali,Lower Parel
USR_0374,2025-03-17 07:13:02,call,TWR_017,19.122287,72.911541,Powai,TWR_014,19.124174,72.834391,Kurla,49,Monday,7,Malad,Girgaon
USR_0357,2025-03-17 07:13:07,data_session,TWR_029,19.041034,72.821956,Haji Ali,TWR_029,19.041997,72.821657,Haji Ali,60,Monday,7,Haji Ali,Bandra East
USR_0338,2025-03-17 07:15:32,call,TWR_024,19.041687,72.819,Nariman Point,TWR_024,19.044872,72.820356,Nariman Point,74,Monday,7,Navy Nagar,Churchgate
USR_0294,2025-03-17 07:16:01,data_session,TWR_009,19.120652,72.847538,Dadar,TWR_009,19.12005,72.845167,Dadar,529,Monday,7,Goregaon,Lower Parel
USR_0437,2025-03-17 07:16:19,call,TWR_030,19.176032,72.947564,Mulund,TWR_008,19.052044,72.830555,Lower Parel,28,Monday,7,Sion,Andheri East
USR_0448,2025-03-17 07:16:21,call,TWR_006,19.060499,72.831878,Worli,TWR_020,19.20895,72.839902,Kandivali,38,Monday,7,Bandra East,Mahim
USR_0426,2025-03-17 07:17:03,sms,TWR_009,19.120268,72.845203,Dadar,TWR_023,19.076279,72.899453,Chembur,0,Monday,7,Andheri West,Bandra East
USR_0225,2025-03-17 07:17:12,data_session,TWR_022,19.21719,72.978164,Thane,TWR_022,19.217544,72.979484,Thane,542,Monday,7,Thane,Nariman Point
USR_0352,2025-03-17 07:17:17,data_session,TWR_011,19.054344,72.840259,Bandra West,TWR_011,19.054043,72.843389,Bandra West,274,Monday,7,Bandra West,Thane
USR_0375,2025-03-17 07:17:37,sms,TWR_011,19.057624,72.837328,Bandra West,TWR_002,19.017352,72.84931,Colaba,0,Monday,7,Bandra West,Vikhroli
USR_0159,2025-03-17 07:17:57,data_session,TWR_011,19.053333,72.839557,Bandra West,TWR_011,19.058665,72.839381,Bandra West,289,Monday,7,Mahim,BKC
USR_0040,2025-03-17 07:18:15,data_session,TWR_010,19.138657,72.836057,Mahim,TWR_010,19.135976,72.839193,Mahim,467,Monday,7,Haji Ali,Vikhroli
USR_0235,2025-03-17 07:18:25,data_session,TWR_019,19.18479,72.845844,Malad,TWR_019,19.184962,72.844535,Malad,208,Monday,7,Malad,Andheri East
USR_0423,2025-03-17 07:18:25,call,TWR_004,19.054103,72.839726,Girgaon,TWR_008,19.057864,72.827421,Lower Parel,124,Monday,7,Girgaon,Borivali
USR_0234,2025-03-17 07:18:29,call,TWR_019,19.185526,72.845695,Malad,TWR_014,19.124539,72.835335,Kurla,38,Monday,7,Malad,BKC
USR_0336,2025-03-17 07:18:46,sms,TWR_027,19.102574,72.887036,Ghatkopar,TWR_002,19.019921,72.845201,Colaba,0,Monday,7,Andheri West,Worli
USR_0008,2025-03-17 07:18:57,sms,TWR_002,19.019513,72.848596,Colaba,TWR_004,19.055189,72.839648,Girgaon,0,Monday,7,Colaba,BKC
USR_0383,2025-03-17 07:19:10,data_session,TWR_016,19.119955,72.881832,Andheri East,TWR_016,19.118854,72.882838,Andheri East,35,Monday,7,Haji Ali,Borivali
USR_0481,2025-03-17 07:19:40,sms,TWR_011,19.052062,72.843304,Bandra West,TWR_010,19.138789,72.833788,Mahim,0,Monday,7,Bandra West,Wadala
USR_0113,2025-03-17 07:19:57,sms,TWR_013,19.109831,72.864008,Sion,TWR_015,19.112874,72.870631,Andheri West,0,Monday,7,Sion,Vikhroli
USR_0026,2025-03-17 07:20:04,call,TWR_020,19.210101,72.841399,Kandivali,TWR_027,19.101341,72.88795,Ghatkopar,214,Monday,7,Kandivali,Marine Lines
USR_0423,2025-03-17 07:21:14,sms,TWR_004,19.05297,72.841199,Girgaon,TWR_025,19.138674,72.914511,Vikhroli,0,Monday,7,Girgaon,Borivali
USR_0195,2025-03-17 07:22:21,call,TWR_022,19.220833,72.979402,Thane,TWR_012,19.057239,72.852108,Bandra East,55,Monday,7,Thane,Nariman Point
USR_0357,2025-03-17 07:22:33,data_session,TWR_029,19.044055,72.817345,Haji Ali,TWR_029,19.048743,72.817221,Haji Ali,406,Monday,7,Haji Ali,Bandra East
USR_0023,2025-03-17 07:23:05,data_session,TWR_013,19.113082,72.870782,Sion,TWR_013,19.111692,72.867425,Sion,834,Monday,7,Sion,Lower Parel
USR_0455,2025-03-17 07:23:36,data_session,TWR_017,19.125458,72.911985,Powai,TWR_017,19.12832,72.914368,Powai,11,Monday,7,Kandivali,Powai
USR_0499,2025-03-17 07:23:41,call,TWR_019,19.1866,72.845758,Malad,TWR_008,19.054088,72.828083,Lower Parel,81,Monday,7,Malad,BKC
USR_0246,2025-03-17 07:23:42,sms,TWR_013,19.112702,72.870361,Sion,TWR_001,19.075614,72.879563,Churchgate,0,Monday,7,Sion,Vikhroli
USR_0172,2025-03-17 07:24:01,data_session,TWR_007,19.073152,72.878984,BKC,TWR_007,19.070888,72.878774,BKC,466,Monday,7,Ghatkopar,BKC
USR_0237,2025-03-17 07:26:13,data_session,TWR_023,19.076106,72.897487,Chembur,TWR_023,19.077854,72.896989,Chembur,258,Monday,7,Chembur,Goregaon
USR_0454,2025-03-17 07:26:33,data_session,TWR_010,19.137619,72.839648,Mahim,TWR_010,19.136232,72.83922,Mahim,111,Monday,7,Chembur,Marine Lines
USR_0492,2025-03-17 07:26:34,data_session,TWR_020,19.210243,72.842754,Kandivali,TWR_020,19.209142,72.842911,Kandivali,37,Monday,7,Kandivali,Worli
USR_0414,2025-03-17 07:27:23,data_session,TWR_025,19.137793,72.920028,Vikhroli,TWR_025,19.140979,72.915902,Vikhroli,130,Monday,7,Chembur,Nariman Point
USR_0184,2025-03-17 07:27:34,data_session,TWR_030,19.174058,72.946598,Mulund,TWR_030,19.175886,72.948394,Mulund,52,Monday,7,Mulund,Churchgate
USR_0465,2025-03-17 07:27:43,call,TWR_013,19.112538,72.863087,Sion,TWR_011,19.053435,72.841983,Bandra West,124,Monday,7,Borivali,Worli
USR_0197,2025-03-17 07:28:03,call,TWR_018,19.166252,72.85371,Goregaon,TWR_020,19.210793,72.841677,Kandivali,90,Monday,7,Goregaon,Wadala
USR_0152,2025-03-17 07:28:32,data_session,TWR_020,19.21106,72.843069,Kandivali,TWR_020,19.20725,72.8448,Kandivali,42,Monday,7,Kandivali,Nariman Point
USR_0218,2025-03-17 07:28:32,data_session,TWR_002,19.020387,72.847649,Colaba,TWR_002,19.017805,72.848059,Colaba,725,Monday,7,Navy Nagar,Powai
USR_0485,2025-03-17 07:28:47,data_session,TWR_006,19.063186,72.82867,Worli,TWR_006,19.059183,72.828457,Worli,188,Monday,7,Wadala,Worli
USR_0202,2025-03-17 07:29:49,sms,TWR_002,19.017398,72.846415,Colaba,TWR_012,19.057135,72.852349,Bandra East,0,Monday,7,Colaba,Lower Parel
USR_0109,2025-03-17 07:30:58,data_session,TWR_018,19.167787,72.854662,Goregaon,TWR_018,19.168052,72.853537,Goregaon,294,Monday,7,Goregaon,Lower Parel
USR_0052,2025-03-17 07:31:29,sms,TWR_027,19.101017,72.887557,Ghatkopar,TWR_030,19.176028,72.945125,Mulund,0,Monday,7,Ghatkopar,Vikhroli
USR_0402,2025-03-17 07:31:38,data_session,TWR_028,19.076905,72.884285,Wadala,TWR_028,19.077848,72.8824,Wadala,148,Monday,7,Wadala,Churchgate
USR_0227,2025-03-17 07:31:53,data_session,TWR_001,19.074668,72.877603,Churchgate,TWR_001,19.073153,72.878728,Churchgate,21,Monday,7,Borivali,Bandra West
USR_0429,2025-03-17 07:31:56,data_session,TWR_027,19.101072,72.891508,Ghatkopar,TWR_027,19.100957,72.887525,Ghatkopar,232,Monday,7,Haji Ali,Ghatkopar
USR_0068,2025-03-17 07:31:59,data_session,TWR_003,19.036309,72.83933,Marine Lines,TWR_003,19.036173,72.840936,Marine Lines,200,Monday,7,Chembur,Marine Lines
USR_0425,2025-03-17 07:32:13,data_session,TWR_014,19.127757,72.832173,Kurla,TWR_014,19.125921,72.836383,Kurla,207,Monday,7,Kurla,Nariman Point
USR_0364,2025-03-17 07:32:43,data_session,TWR_029,19.04324,72.822148,Haji Ali,TWR_029,19.042398,72.819774,Haji Ali,238,Monday,7,Haji Ali,Powai
USR_0492,2025-03-17 07:33:35,call,TWR_006,19.05614,72.831632,Worli,TWR_024,19.04481,72.82003,Nariman Point,33,Monday,7,Kandivali,Worli
USR_0070,2025-03-17 07:34:17,sms,TWR_026,19.023965,72.855173,Navy Nagar,TWR_003,19.030978,72.841021,Marine Lines,0,Monday,7,Navy Nagar,Colaba
USR_0100,2025-03-17 07:34:23,data_session,TWR_018,19.168,72.855074,Goregaon,TWR_018,19.1694,72.850774,Goregaon,336,Monday,7,Goregaon,Andheri East
USR_0005,2025-03-17 07:34:36,sms,TWR_013,19.11257,72.867889,Sion,TWR_013,19.112044,72.870575,Sion,0,Monday,7,Andheri West,Churchgate
USR_0258,2025-03-17 07:34:52,call,TWR_001,19.075956,72.876302,Churchgate,TWR_005,19.089401,72.865691,Mumbai Central,161,Monday,7,Andheri West,Sion
USR_0111,2025-03-17 07:36:21,call,TWR_018,19.16592,72.853667,Goregaon,TWR_029,19.039777,72.817789,Haji Ali,101,Monday,7,Goregaon,Andheri East
USR_0231,2025-03-17 07:36:37,data_session,TWR_027,19.104964,72.891479,Ghatkopar,TWR_027,19.101193,72.891288,Ghatkopar,303,Monday,7,Ghatkopar,BKC
USR_0386,2025-03-17 07:36:44,data_session,TWR_026,19.026515,72.855696,Navy Nagar,TWR_026,19.029094,72.854748,Navy Nagar,14,Monday,7,Navy Nagar,BKC
USR_0087,2025-03-17 07:36:48,call,TWR_028,19.07211,72.884356,Wadala,TWR_020,19.206936,72.842201,Kandivali,5,Monday,7,Wadala,Powai
USR_0128,2025-03-17 07:37:19,data_session,TWR_022,19.21961,72.984023,Thane,TWR_022,19.215544,72.975498,Thane,245,Monday,7,Thane,Haji Ali
USR_0367,2025-03-17 07:37:42,call,TWR_030,19.174347,72.949332,Mulund,TWR_006,19.05683,72.829183,Worli,7,Monday,7,Mulund,Andheri East
USR_0240,2025-03-17 07:37:55,data_session,TWR_011,19.057718,72.844887,Bandra West,TWR_011,19.053714,72.83833,Bandra West,187,Monday,7,Bandra West,Andheri East
USR_0044,2025-03-17 07:38:12,sms,TWR_011,19.0525,72.838894,Bandra West,TWR_020,19.207856,72.843007,Kandivali,0,Monday,7,Bandra West,Mahim
USR_0056,2025-03-17 07:38:20,data_session,TWR_023,19.073473,72.899101,Chembur,TWR_023,19.074465,72.895751,Chembur,204,Monday,7,Kurla,Navy Nagar
USR_0487,2025-03-17 07:38:40,call,TWR_016,19.120973,72.881753,Andheri East,TWR_007,19.069702,72.881001,BKC,261,Monday,7,Thane,Andheri East
USR_0463,2025-03-17 07:39:43,data_session,TWR_010,19.139771,72.838929,Mahim,TWR_010,19.141675,72.837942,Mahim,78,Monday,7,Mahim,Marine Lines
USR_0445,2025-03-17 07:39:54,data_session,TWR_028,19.069931,72.88349,Wadala,TWR_028,19.073284,72.88226,Wadala,821,Monday,7,Wadala,Churchgate
USR_0022,2025-03-17 07:40:32,call,TWR_013,19.112935,72.869601,Sion,TWR_009,19.121235,72.846998,Dadar,291,Monday,7,Sion,BKC
USR_0241,2025-03-17 07:40:47,call,TWR_015,19.115541,72.868608,Andheri West,TWR_013,19.113139,72.871788,Sion,65,Monday,7,Bandra West,Worli
USR_0305,2025-03-17 07:41:58,call,TWR_009,19.120693,72.846785,Dadar,TWR_003,19.02946,72.842485,Marine Lines,33,Monday,7,Bandra East,Dadar
USR_0443,2025-03-17 07:42:48,call,TWR_011,19.052529,72.837709,Bandra West,TWR_010,19.134283,72.831802,Mahim,84,Monday,7,Bandra West,Marine Lines
USR_0148,2025-03-17 07:43:08,call,TWR_022,19.214123,72.977438,Thane,TWR_015,19.110567,72.86558,Andheri West,41,Monday,7,Thane,Worli
USR_0290,2025-03-17 07:44:09,data_session,TWR_001,19.073491,72.878823,Churchgate,TWR_001,19.077627,72.87901,Churchgate,1,Monday,7,Wadala,Churchgate
USR_0124,2025-03-17 07:44:34,call,TWR_013,19.110027,72.866537,Sion,TWR_027,19.10378,72.886416,Ghatkopar,67,Monday,7,Sion,Churchgate
USR_0208,2025-03-17 07:45:21,call,TWR_019,19.180988,72.845836,Malad,TWR_004,19.055078,72.840908,Girgaon,58,Monday,7,Malad,Churchgate
USR_0471,2025-03-17 07:45:36,data_session,TWR_020,19.208795,72.840374,Kandivali,TWR_020,19.211078,72.84081,Kandivali,232,Monday,7,Kandivali,Marine Lines
USR_0118,2025-03-17 07:45:50,sms,TWR_014,19.121189,72.838016,Kurla,TWR_010,19.140685,72.834867,Mahim,0,Monday,7,Bandra East,Andheri East
USR_0282,2025-03-17 07:46:01,data_session,TWR_030,19.177937,72.949067,Mulund,TWR_030,19.177074,72.947589,Mulund,127,Monday,7,Goregaon,Powai
USR_0437,2025-03-17 07:46:08,data_session,TWR_013,19.113302,72.871223,Sion,TWR_013,19.114888,72.870625,Sion,373,Monday,7,Sion,Andheri East
USR_0029,2025-03-17 07:46:25,data_session,TWR_022,19.218432,72.98143,Thane,TWR_022,19.217764,72.980745,Thane,424,Monday,7,Thane,Borivali
USR_0204,2025-03-17 07:46:28,call,TWR_012,19.059855,72.85015,Bandra East,TWR_013,19.111134,72.870151,Sion,69,Monday,7,Bandra East,Marine Lines
USR_0267,2025-03-17 07:46:53,data_session,TWR_003,19.031763,72.839481,Marine Lines,TWR_003,19.031126,72.843058,Marine Lines,32,Monday,7,Malad,Nariman Point
USR_0336,2025-03-17 07:46:55,data_session,TWR_015,19.112012,72.868302,Andheri West,TWR_015,19.114693,72.87,Andheri West,267,Monday,7,Andheri West,Worli
USR_0094,2025-03-17 07:46:59,call,TWR_007,19.063409,72.879714,BKC,TWR_018,19.166153,72.851184,Goregaon,31,Monday,7,Kandivali,BKC
USR_0192,2025-03-17 07:47:19,call,TWR_030,19.17467,72.945842,Mulund,TWR_023,19.076676,72.898451,Chembur,168,Monday,7,Mulund,Churchgate
USR_0044,2025-03-17 07:47:30,data_session,TWR_011,19.054326,72.836949,Bandra West,TWR_011,19.055504,72.838439,Bandra West,204,Monday,7,Bandra West,Mahim
USR_0365,2025-03-17 07:47:42,data_session,TWR_012,19.062343,72.85161,Bandra East,TWR_012,19.059022,72.852316,Bandra East,680,Monday,7,Colaba,Marine Lines
USR_0029,2025-03-17 07:47:57,call,TWR_022,19.218108,72.978618,Thane,TWR_018,19.167374,72.850101,Goregaon,465,Monday,7,Thane,Borivali
USR_0268,2025-03-17 07:49:03,data_session,TWR_010,19.140129,72.834436,Mahim,TWR_010,19.135264,72.836285,Mahim,140,Monday,7,Mahim,Lower Parel
USR_0310,2025-03-17 07:49:46,data_session,TWR_029,19.043855,72.82127,Haji Ali,TWR_029,19.044526,72.817467,Haji Ali,624,Monday,7,Haji Ali,Andheri East
USR_0237,2025-03-17 07:49:48,call,TWR_023,19.074305,72.896742,Chembur,TWR_004,19.050381,72.84018,Girgaon,47,Monday,7,Chembur,Goregaon
USR_0388,2025-03-17 07:49:52,data_session,TWR_010,19.138421,72.83788,Mahim,TWR_010,19.136236,72.835802,Mahim,307,Monday,7,Andheri West,Ghatkopar
USR_0271,2025-03-17 07:50:04,data_session,TWR_012,19.057721,72.849165,Bandra East,TWR_012,19.058623,72.854273,Bandra East,116,Monday,7,Bandra East,Wadala
USR_0290,2025-03-17 07:50:05,sms,TWR_028,19.073028,72.885318,Wadala,TWR_013,19.110682,72.868891,Sion,0,Monday,7,Wadala,Churchgate
USR_0411,2025-03-17 07:50:11,data_session,TWR_011,19.058801,72.838244,Bandra West,TWR_011,19.051172,72.840987,Bandra West,804,Monday,7,Bandra West,Girgaon
USR_0066,2025-03-17 07:50:12,data_session,TWR_029,19.043471,72.820296,Haji Ali,TWR_029,19.039437,72.821414,Haji Ali,438,Monday,7,Haji Ali,Nariman Point
USR_0352,2025-03-17 07:50:34,call,TWR_011,19.053981,72.839154,Bandra West,TWR_002,19.019231,72.845627,Colaba,147,Monday,7,Bandra West,Thane
USR_0321,2025-03-17 07:50:49,data_session,TWR_002,19.01494,72.850473,Colaba,TWR_002,19.019942,72.845752,Colaba,14,Monday,7,Colaba,Powai
USR_0286,2025-03-17 07:51:02,call,TWR_023,19.077692,72.897698,Chembur,TWR_010,19.139019,72.835549,Mahim,164,Monday,7,Chembur,Lower Parel
USR_0256,2025-03-17 07:51:16,data_session,TWR_004,19.053608,72.841009,Girgaon,TWR_004,19.053286,72.838884,Girgaon,286,Monday,7,Mahim,Girgaon
USR_0238,2025-03-17 07:51:26,data_session,TWR_020,19.209534,72.84481,Kandivali,TWR_020,19.211077,72.843418,Kandivali,248,Monday,7,Kandivali,Nariman Point
USR_0130,2025-03-17 07:51:44,data_session,TWR_021,19.228401,72.857534,Borivali,TWR_021,19.231819,72.858868,Borivali,53,Monday,7,Borivali,BKC
USR_0177,2025-03-17 07:52:12,sms,TWR_029,19.044389,72.82218,Haji Ali,TWR_005,19.091052,72.866533,Mumbai Central,0,Monday,7,Haji Ali,Worli
USR_0104,2025-03-17 07:52:37,data_session,TWR_002,19.019581,72.848519,Colaba,TWR_002,19.019497,72.845887,Colaba,330,Monday,7,Colaba,Vikhroli
USR_0371,2025-03-17 07:53:00,data_session,TWR_019,19.190883,72.843701,Malad,TWR_019,19.188073,72.846412,Malad,24,Monday,7,Mahim,Nariman Point
USR_0285,2025-03-17 07:53:04,call,TWR_011,19.054805,72.839428,Bandra West,TWR_006,19.058863,72.831004,Worli,147,Monday,7,Bandra West,Bandra East
USR_0110,2025-03-17 07:53:41,data_session,TWR_004,19.055837,72.842444,Girgaon,TWR_004,19.051672,72.840396,Girgaon,149,Monday,7,Girgaon,Powai
USR_0222,2025-03-17 07:53:41,call,TWR_018,19.167376,72.855417,Goregaon,TWR_008,19.053562,72.832972,Lower Parel,254,Monday,7,Goregaon,BKC
USR_0188,2025-03-17 07:53:50,sms,TWR_023,19.075735,72.89164,Chembur,TWR_009,19.122117,72.848202,Dadar,0,Monday,7,Chembur,Powai
USR_0095,2025-03-17 07:54:06,data_session,TWR_015,19.116752,72.873947,Andheri West,TWR_015,19.112591,72.868351,Andheri West,58,Monday,7,Kandivali,Powai
USR_0289,2025-03-17 07:54:19,sms,TWR_018,19.165585,72.854378,Goregaon,TWR_003,19.031986,72.840272,Marine Lines,0,Monday,7,Goregaon,Powai
USR_0029,2025-03-17 07:54:19,data_session,TWR_022,19.217976,72.98049,Thane,TWR_022,19.21734,72.978638,Thane,132,Monday,7,Thane,Borivali
USR_0476,2025-03-17 07:54:21,data_session,TWR_012,19.054838,72.855964,Bandra East,TWR_012,19.058886,72.852069,Bandra East,268,Monday,7,Malad,Marine Lines
USR_0391,2025-03-17 07:54:27,sms,TWR_021,19.233773,72.856171,Borivali,TWR_007,19.068323,72.875782,BKC,0,Monday,7,Kandivali,Ghatkopar
USR_0023,2025-03-17 07:54:36,data_session,TWR_013,19.112129,72.873413,Sion,TWR_013,19.112159,72.861327,Sion,410,Monday,7,Sion,Lower Parel
USR_0391,2025-03-17 07:55:18,call,TWR_006,19.056573,72.82827,Worli,TWR_018,19.169386,72.852751,Goregaon,58,Monday,7,Kandivali,Ghatkopar
USR_0287,2025-03-17 07:55:29,data_session,TWR_022,19.216821,72.980486,Thane,TWR_022,19.216437,72.979495,Thane,670,Monday,7,Thane,Goregaon
USR_0289,2025-03-17 07:55:36,call,TWR_018,19.166469,72.851845,Goregaon,TWR_025,19.137081,72.914359,Vikhroli,20,Monday,7,Goregaon,Powai
USR_0474,2025-03-17 07:55:40,data_session,TWR_001,19.076921,72.87559,Churchgate,TWR_001,19.076032,72.883662,Churchgate,30,Monday,7,Wadala,Nariman Point
USR_0202,2025-03-17 07:55:48,call,TWR_002,19.01743,72.849045,Colaba,TWR_014,19.126153,72.838145,Kurla,182,Monday,7,Colaba,Lower Parel
USR_0056,2025-03-17 07:56:17,sms,TWR_029,19.045471,72.820056,Haji Ali,TWR_022,19.217576,72.980591,Thane,0,Monday,7,Kurla,Navy Nagar
USR_0364,2025-03-17 07:56:51,call,TWR_029,19.04525,72.820226,Haji Ali,TWR_006,19.058527,72.827927,Worli,313,Monday,7,Haji Ali,Powai
